issue,count_20131,nan_20131,income_20131,expenses_20131,total_20131,count_20132,nan_20132,income_20132,expenses_20132,total_20132,count_20133,nan_20133,income_20133,expenses_20133,total_20133,count_20134,nan_20134,income_20134,expenses_20134,total_20134,count_20141,nan_20141,income_20141,expenses_20141,total_20141,count_20142,nan_20142,income_20142,expenses_20142,total_20142,count_20143,nan_20143,income_20143,expenses_20143,total_20143,count_20144,nan_20144,income_20144,expenses_20144,total_20144,count_20151,nan_20151,income_20151,expenses_20151,total_20151,count_20152,nan_20152,income_20152,expenses_20152,total_20152,count_20153,nan_20153,income_20153,expenses_20153,total_20153,count_20154,nan_20154,income_20154,expenses_20154,total_20154,count_20161,nan_20161,income_20161,expenses_20161,total_20161,count_20162,nan_20162,income_20162,expenses_20162,total_20162,count_20163,nan_20163,income_20163,expenses_20163,total_20163,count_20164,nan_20164,income_20164,expenses_20164,total_20164,count_20171,nan_20171,income_20171,expenses_20171,total_20171,count_20172,nan_20172,income_20172,expenses_20172,total_20172,count_20173,nan_20173,income_20173,expenses_20173,total_20173,count_20174,nan_20174,income_20174,expenses_20174,total_20174,count_20181,nan_20181,income_20181,expenses_20181,total_20181,count_20182,nan_20182,income_20182,expenses_20182,total_20182,count_20183,nan_20183,income_20183,expenses_20183,total_20183,count_20184,nan_20184,income_20184,expenses_20184,total_20184,count_20191,nan_20191,income_20191,expenses_20191,total_20191,count_20192,nan_20192,income_20192,expenses_20192,total_20192,count_20193,nan_20193,income_20193,expenses_20193,total_20193,count_20194,nan_20194,income_20194,expenses_20194,total_20194,count_20201,nan_20201,income_20201,expenses_20201,total_20201,count_20202,nan_20202,income_20202,expenses_20202,total_20202,count_20203,nan_20203,income_20203,expenses_20203,total_20203,count_20204,nan_20204,income_20204,expenses_20204,total_20204,count_20211,nan_20211,income_20211,expenses_20211,total_20211,count_20212,nan_20212,income_20212,expenses_20212,total_20212,count_20213,nan_20213,income_20213,expenses_20213,total_20213,count_20214,nan_20214,income_20214,expenses_20214,total_20214,count_20221,nan_20221,income_20221,expenses_20221,total_20221,count_20222,nan_20222,income_20222,expenses_20222,total_20222,count_20223,nan_20223,income_20223,expenses_20223,total_20223,count_20224,nan_20224,income_20224,expenses_20224,total_20224,count_20231,nan_20231,income_20231,expenses_20231,total_20231,count_20232,nan_20232,income_20232,expenses_20232,total_20232,count_20233,nan_20233,income_20233,expenses_20233,total_20233,count_20234,nan_20234,income_20234,expenses_20234,total_20234
i_CSP,321.0,31.0,6497725.0,104181712.41,110679437.41,318.0,31.0,6766128.37,88456972.71,95223101.08,315.0,35.0,6754115.84,92902783.64,99656899.48,303.0,30.0,6461354.89,105050335.04,111511689.93,318.0,25.0,7104725.0,111321327.87,118426052.87,313.0,31.0,6928918.0,113317362.85,120246280.85,324.0,34.0,6750527.5,130954237.59,137704765.09,308.0,35.0,6460837.5,121127758.0,127588595.5,345.0,35.0,8679441.61,115525102.96,124204544.57,362.0,33.0,8029347.9,114900391.83,122929739.73,365.0,31.0,8177171.0,110963898.78,119141069.78,361.0,29.0,8393787.08,113515717.7,121909504.78,359.0,24.0,8047089.0,113261114.39,121308203.39,365.0,25.0,8336625.0,115842576.82,124179201.82,368.0,25.0,8107625.0,129583131.0,137690756.0,360.0,31.0,7745685.0,121209926.0,128955611.0,341.0,35.0,8232625.0,121059077.0,129291702.0,339.0,38.0,8152896.0,114572170.0,122725066.0,340.0,33.0,8080125.0,103233274.0,111313399.0,350.0,30.0,8790125.0,124964727.0,133754852.0,353.0,32.0,8899750.0,120733784.0,129633534.0,362.0,30.0,8640000.0,116623228.0,125263228.0,372.0,30.0,8701000.0,128503816.6,137204816.6,376.0,29.0,9062000.0,122486017.0,131548017.0,408.0,31.0,9909000.0,123385405.0,133294405.0,448.0,29.0,11313750.0,125899737.0,137213487.0,454.0,35.0,11376250.0,109876162.74,121252412.74,447.0,34.0,12190000.0,122217589.94,134407589.94,442.0,28.0,12023600.0,125575570.0,137599170.0,433.0,29.0,10879300.0,96544447.0,107423747.0,440.0,27.0,11875800.0,134948803.73,146824603.73,431.0,31.0,11205096.0,124536907.0,135742003.0,395.0,33.0,10022529.0,99751251.0,109773780.0,424.0,28.0,10966160.0,99043648.0,110009808.0,432.0,28.0,11327660.0,91481189.13,102808849.13,448.0,31.0,12744985.0,94048275.0,106793260.0,459.0,32.0,11691335.0,97316749.0,109008084.0,496.0,36.0,13480835.0,102108615.0,115589450.0,492.0,29.0,13625835.0,120346401.58,133972236.58,489.0,25.0,13643335.0,119451244.38,133094579.38,471.0,20.0,13364754.0,107895807.0,121260561.0,493.0,22.0,14363847.0,94105952.0,108469799.0,507.0,27.0,14758514.0,109585516.0,124344030.0,498.0,32.0,14956215.0,110451256.72,125407471.72
i_FOR,312.0,48.0,7548836.5,60013554.52,67562391.02000001,327.0,52.0,8094253.0,50364685.79,58458938.79,309.0,50.0,7448720.0,57349770.19,64798490.19,328.0,59.0,8168965.78,74485172.25,82654138.03,324.0,56.0,7345310.0,76280196.4,83625506.4,331.0,53.0,8368362.0,74370729.7,82739091.7,327.0,53.0,9682751.29,72054180.32,81736931.60999998,331.0,60.0,9103684.0,66727781.19,75831465.19,329.0,68.0,9166737.0,47355291.86,56522028.86,350.0,72.0,8673122.0,50533279.74,59206401.74,337.0,64.0,8645506.0,42721870.49,51367376.49,343.0,71.0,8583681.0,43760593.58,52344274.58,337.0,69.0,7266456.0,66383889.09,73650345.09,353.0,73.0,7746439.0,67747336.02,75493775.02,332.0,70.0,6706848.95,59362974.0,66069822.95,316.0,75.0,6694729.0,58027612.34,64722341.34,317.0,72.0,6552738.0,70356279.6,76909017.6,350.0,78.0,7807707.0,66515844.0,74323551.0,359.0,81.0,8086444.0,59637216.96,67723660.96000001,346.0,76.0,7657528.0,74094906.65,81752434.65,391.0,81.0,9279404.0,83203499.97,92482903.97,407.0,80.0,8835136.0,84830010.69,93665146.69,393.0,82.0,9504899.05,79680417.69,89185316.74,374.0,73.0,9408780.0,77762721.35,87171501.35,352.0,75.0,9388736.0,73696301.05,83085037.05,379.0,76.0,9270993.0,67285196.61,76556189.61,386.0,76.0,9847250.0,80833914.1,90681164.1,385.0,73.0,9788816.0,90029807.0,99818623.0,370.0,82.0,8669783.0,68270363.9,76940146.9,367.0,83.0,8458011.0,56603606.0,65061617.0,366.0,81.0,8848527.0,63244901.58,72093428.58,340.0,73.0,8329741.0,61884380.25,70214121.25,333.0,75.0,8706761.0,67023688.56,75730449.56,371.0,83.0,9542386.0,57608262.7,67150648.7,380.0,78.0,10454424.0,60235096.0,70689520.0,359.0,72.0,10716036.0,61768032.0,72484068.0,396.0,82.0,11614331.0,77258385.0,88872716.0,395.0,81.0,10667396.0,71636990.0,82304386.0,404.0,87.0,9796646.0,72758922.0,82555568.0,394.0,86.0,10696464.0,73618421.0,84314885.0,386.0,85.0,10034966.0,76946656.0,86981622.0,403.0,83.0,11467823.0,80793926.0,92261749.0,411.0,87.0,11067343.74,70249698.0,81317041.74,409.0,83.0,11302440.0,83741379.72,95043819.72
i_MAN,175.0,28.0,3252929.77,29216808.0,32469737.77,179.0,25.0,3209146.1,30402552.93,33611699.03,178.0,31.0,3190000.0,23703096.37,26893096.37,182.0,26.0,3662750.0,29567476.68,33230226.68,198.0,26.0,3885000.0,36192695.64,40077695.64,210.0,28.0,4831124.0,21727015.25,26558139.25,206.0,18.0,3833602.0,28079013.0,31912615.0,191.0,21.0,5354803.0,20666841.09,26021644.09,186.0,20.0,3629970.0,18531810.0,22161780.0,185.0,16.0,3663838.0,19415628.0,23079466.0,178.0,20.0,3619250.0,14377854.56,17997104.560000002,168.0,20.0,3452500.0,11619747.7,15072247.7,179.0,22.0,3349000.0,16712191.39,20061191.39,181.0,22.0,3319718.0,15538383.82,18858101.82,177.0,21.0,3507100.0,17150249.0,20657349.0,179.0,26.0,3355743.0,15622875.0,18978618.0,182.0,23.0,3849048.0,17771976.0,21621024.0,193.0,24.0,4267750.0,20066163.0,24333913.0,189.0,26.0,4020500.0,15033012.0,19053512.0,189.0,29.0,3731150.0,18312264.0,22043414.0,196.0,28.0,4003700.0,16139290.0,20142990.0,193.0,28.0,4170332.0,14946448.0,19116780.0,197.0,31.0,4192998.0,15202863.0,19395861.0,188.0,31.0,3946778.0,14349127.0,18295905.0,179.0,24.0,4216500.0,19699239.0,23915739.0,185.0,24.0,4423500.0,15098389.0,19521889.0,193.0,32.0,4086500.0,12531424.0,16617924.0,196.0,29.0,4856792.0,35506903.0,40363695.0,218.0,30.0,5382000.0,41621267.0,47003267.0,273.0,32.0,6576500.0,40492735.0,47069235.0,288.0,36.0,7126000.0,26597707.0,33723707.0,287.0,38.0,7983825.0,20707614.0,28691439.0,347.0,31.0,10216325.0,28852550.0,39068875.0,390.0,42.0,11617839.0,34554621.0,46172460.0,407.0,42.0,11782045.0,33419729.0,45201774.0,394.0,36.0,12861403.0,34530869.0,47392272.0,422.0,34.0,12254599.0,43585116.0,55839715.0,442.0,38.0,13102099.0,60374759.0,73476858.0,448.0,38.0,13332682.0,40636861.0,53969543.0,442.0,41.0,12995100.0,39379444.0,52374544.0,444.0,37.0,12823100.0,48954205.0,61777305.0,444.0,36.0,13155752.0,38247762.0,51403514.0,464.0,32.0,13998380.0,37448109.0,51446489.0,462.0,35.0,14392581.0,41182263.0,55574844.0
i_INT,58.0,1.0,908000.0,24341122.0,25249122.0,58.0,3.0,1498449.0,20262944.0,21761393.0,66.0,1.0,1735499.0,25151907.0,26887406.0,71.0,4.0,1952000.0,37119390.0,39071390.0,77.0,1.0,2247030.0,29937071.0,32184101.0,77.0,2.0,2239220.0,29567162.0,31806382.0,78.0,2.0,2243690.0,35318849.0,37562539.0,73.0,2.0,2067060.0,34590578.0,36657638.0,90.0,5.0,2717790.0,40351469.0,43069259.0,111.0,4.0,3099603.0,53469543.0,56569146.0,114.0,6.0,3296580.0,39812584.0,43109164.0,105.0,2.0,3050160.0,42671186.0,45721346.0,99.0,4.0,2597500.0,45049715.0,47647215.0,108.0,9.0,2666270.0,43202112.0,45868382.0,101.0,5.0,2511400.0,39680948.0,42192348.0,107.0,11.0,2629500.0,40705884.0,43335384.0,94.0,7.0,2033000.0,40683478.0,42716478.0,95.0,7.0,2163000.0,37888370.0,40051370.0,94.0,6.0,2212000.0,36511305.0,38723305.0,96.0,7.0,2222000.0,37375432.0,39597432.0,97.0,5.0,2499450.0,33120792.0,35620242.0,108.0,6.0,2720900.0,32702250.0,35423150.0,108.0,8.0,2852450.0,29975431.0,32827881.0,102.0,6.0,2632450.0,31370692.0,34003142.0,98.0,6.0,2314450.0,34500538.0,36814988.0,98.0,5.0,2599950.0,29539556.0,32139506.0,106.0,6.0,2914950.0,33131588.0,36046538.0,107.0,8.0,2876950.0,28833953.0,31710903.0,101.0,6.0,2582382.0,32146690.0,34729072.0,100.0,5.0,2532382.0,33283182.0,35815564.0,106.0,6.0,2587382.0,33766474.0,36353856.0,101.0,5.0,2413000.0,36128914.0,38541914.0,93.0,5.0,2261500.0,37085685.0,39347185.0,103.0,8.0,2431500.0,38003845.0,40435345.0,109.0,8.0,2601500.0,33751329.0,36352829.0,110.0,7.0,2703550.0,35269096.0,37972646.0,109.0,7.0,2763835.0,37794500.0,40558335.0,114.0,7.0,3077700.0,37012500.0,40090200.0,102.0,8.0,1939300.0,29434000.0,31373300.0,98.0,10.0,1860050.0,28916000.0,30776050.0,98.0,9.0,2115865.0,32992500.0,35108365.0,103.0,9.0,2286365.0,22793450.0,25079815.0,108.0,11.0,2438365.0,26128560.0,28566925.0,112.0,11.0,2578365.0,26737500.0,29315865.0
i_CPI,175.0,8.0,5780300.0,36383262.4,42163562.4,181.0,10.0,5931500.0,19861025.66,25792525.66,173.0,6.0,5686575.5,32359035.63,38045611.129999995,166.0,8.0,5967500.0,34181000.0,40148500.0,169.0,6.0,6104500.0,39392657.0,45497157.0,172.0,8.0,5711500.0,43894364.39,49605864.39,168.0,5.0,5626000.0,49025714.39,54651714.39,146.0,4.0,4764250.0,38183252.0,42947502.0,183.0,8.0,6090000.0,42715308.0,48805308.0,197.0,12.0,6718500.0,25494432.0,32212932.0,201.0,8.0,7036623.0,27863228.22,34899851.22,209.0,9.0,6971184.0,49186506.24,56157690.24,205.0,12.0,6824893.0,43917659.0,50742552.0,197.0,9.0,6585300.0,26153348.0,32738648.0,202.0,14.0,6710877.0,24977378.41,31688255.41,198.0,13.0,6466750.0,27399210.0,33865960.0,212.0,11.0,7269500.0,25526883.0,32796383.0,220.0,15.0,7342000.0,29562401.0,36904401.0,229.0,12.0,7734500.0,42146871.77,49881371.77,236.0,13.0,7734500.0,47607701.0,55342201.0,232.0,14.0,7550000.0,49782054.56,57332054.56,230.0,14.0,7476000.0,48022337.0,55498337.0,242.0,13.0,7774000.0,47760358.71,55534358.71,245.0,13.0,7918500.0,45304887.0,53223387.0,255.0,11.0,8227500.0,51565567.59,59793067.59,259.0,10.0,8612000.0,36444372.0,45056372.0,277.0,10.0,9344500.0,35965453.0,45309953.0,278.0,13.0,9333500.0,37213046.0,46546546.0,290.0,17.0,9806000.0,40641941.0,50447941.0,297.0,16.0,10221500.0,38278003.0,48499503.0,303.0,17.0,10016500.0,33785468.0,43801968.0,297.0,18.0,9818500.0,34515257.0,44333757.0,296.0,19.0,10801500.0,36949900.0,47751400.0,329.0,16.0,11006000.0,37681168.0,48687168.0,345.0,15.0,11596500.0,38354780.53,49951280.53,361.0,17.0,12812500.0,40355800.0,53168300.0,372.0,18.0,12987250.0,46425349.82,59412599.82,379.0,21.0,13491000.0,176862543.0,190353543.0,381.0,19.0,13782500.0,45617121.0,59399621.0,373.0,16.0,12880000.0,44647614.35,57527614.35,386.0,25.0,13539500.0,49713297.38,63252797.38,383.0,11.0,13881000.0,47325996.25,61206996.25,388.0,13.0,14071000.0,46304550.0,60375550.0,386.0,14.0,14464672.0,44213540.0,58678212.0
i_WAS,52.0,2.0,1042500.0,7217503.89,8260003.89,57.0,4.0,993500.0,8648237.36,9641737.36,60.0,4.0,1005349.28,23516227.89,24521577.17,60.0,2.0,1019000.0,26006304.41,27025304.41,56.0,4.0,1010000.0,28473532.68,29483532.68,56.0,4.0,921500.0,33721939.02,34643439.02,52.0,5.0,902500.0,36194271.86,37096771.86,47.0,5.0,1302500.0,27632475.86,28934975.86,53.0,4.0,1072500.0,22333856.0,23406356.0,55.0,5.0,960000.0,28528967.0,29488967.0,49.0,3.0,965000.0,27318962.0,28283962.0,44.0,3.0,820000.0,22212637.0,23032637.0,46.0,4.0,875000.0,23887929.0,24762929.0,49.0,3.0,860000.0,33452965.0,34312965.0,42.0,4.0,775000.0,25432585.0,26207585.0,40.0,4.0,840000.0,3487539.0,4327539.0,39.0,5.0,715400.0,20424971.0,21140371.0,47.0,7.0,933000.0,1005813425.0,1006746425.0,50.0,6.0,1078000.0,4790831.0,5868831.0,48.0,8.0,1008000.0,6933345.0,7941345.0,43.0,7.0,880000.0,6782585.0,7662585.0,50.0,8.0,908000.0,23526447.0,24434447.0,48.0,10.0,926000.0,8198836.0,9124836.0,46.0,8.0,973000.0,6595957.0,7568957.0,47.0,10.0,863000.0,6588403.0,7451403.0,52.0,12.0,925000.0,5401637.0,6326637.0,49.0,9.0,860000.0,4919232.0,5779232.0,46.0,7.0,740000.0,5969480.0,6709480.0,53.0,7.0,890000.0,8459475.0,9349475.0,46.0,3.0,980000.0,5664421.0,6644421.0,45.0,2.0,970000.0,5518405.0,6488405.0,44.0,4.0,1010000.0,5509402.0,6519402.0,42.0,1.0,930000.0,7306525.0,8236525.0,46.0,6.0,850000.0,7916501.0,8766501.0,53.0,10.0,952500.0,7472469.0,8424969.0,52.0,12.0,817500.0,8404790.0,9222290.0,53.0,7.0,1087175.04,8097044.0,9184219.04,55.0,10.0,1172174.0,5582300.0,6754474.0,58.0,12.0,1448500.0,7861869.0,9310369.0,53.0,12.0,961000.0,8965636.0,9926636.0,49.0,8.0,1082500.0,7457423.0,8539923.0,50.0,9.0,897500.0,7274979.0,8172479.0,53.0,10.0,942500.0,8253396.0,9195896.0,53.0,9.0,982500.0,10642886.0,11625386.0
i_CAW,449.0,38.0,7785275.0,94370542.6,102155817.6,454.0,36.0,8027499.48,69321508.57,77349008.05,440.0,32.0,7629225.0,80075229.65,87704454.65,450.0,36.0,7795500.0,93570185.93,101365685.93,469.0,40.0,7761737.25,96199295.82,103961033.07,476.0,41.0,8761747.81,91106885.48,99868633.29,462.0,40.0,8461500.0,98853894.83,107315394.83,427.0,34.0,8255806.0,88649655.53,96905461.53,435.0,39.0,7577661.0,94543766.51,102121427.51,471.0,42.0,8074361.0,91469560.23,99543921.23,451.0,36.0,7726980.0,78065731.32,85792711.32,435.0,37.0,7565478.0,81570694.23,89136172.23,439.0,39.0,7044250.0,85802577.53,92846827.53,435.0,45.0,7085298.0,80769006.37,87854304.37,431.0,45.0,7089500.0,73996683.23,81086183.23,412.0,42.0,6604500.0,74832763.0,81437263.0,390.0,43.0,6388572.0,70715774.35,77104346.35,397.0,29.0,7038500.0,58222254.35,65260754.35,401.0,28.0,6982500.0,55798895.0,62781395.0,391.0,38.0,6710786.0,63258662.25,69969448.25,402.0,38.0,6501459.0,72228842.71,78730301.71,416.0,37.0,6974502.0,69045893.2,76020395.2,404.0,37.0,6767983.0,74475537.0,81243520.0,393.0,37.0,6868000.0,64532990.71,71400990.71000001,378.0,37.0,6338829.0,73166475.05,79505304.05,380.0,31.0,7005024.0,63421339.55,70426363.55,383.0,34.0,6956515.0,58898602.32,65855117.32,380.0,27.0,7150148.0,74652122.62,81802270.62,375.0,26.0,6821761.0,71552935.67,78374696.67,386.0,31.0,7107850.0,55663081.44,62770931.44,376.0,28.0,7077245.0,63020489.73,70097734.72999999,354.0,33.0,6562799.0,65146373.0,71709172.0,362.0,36.0,7335914.0,62167775.72,69503689.72,390.0,37.0,7219389.0,64897069.34,72116458.34,394.0,38.0,7373718.0,49741342.0,57115060.0,385.0,40.0,7288202.0,58001034.18,65289236.18,406.0,45.0,7353830.0,53854348.91,61208178.91,418.0,44.0,8055751.0,53009696.0,61065447.0,422.0,47.0,7854962.0,48114965.0,55969927.0,412.0,45.0,7757614.0,51637413.29,59395027.29,407.0,47.0,7158212.1,50801089.61,57959301.71,426.0,41.0,8042393.0,47776534.0,55818927.0,424.0,39.0,7907274.0,41741662.0,49648936.0,404.0,38.0,7788118.0,51984591.0,59772709.0
i_UNM,22.0,1.0,245650.0,1978146.66,2223796.66,23.0,3.0,240650.0,658743.45,899393.45,18.0,1.0,245650.0,381619.28,627269.28,30.0,2.0,499650.0,2461421.07,2961071.07,31.0,4.0,460650.0,3153683.98,3614333.98,27.0,3.0,242650.0,2029772.27,2272422.27,19.0,3.0,185650.0,284430.0,470080.0,9.0,2.0,60000.0,168763.0,228763.0,9.0,1.0,80000.0,201305.0,281305.0,10.0,1.0,100000.0,203091.0,303091.0,10.0,1.0,90000.0,194148.0,284148.0,11.0,2.0,90000.0,194600.0,284600.0,12.0,2.0,129369.0,202187.0,331556.0,13.0,2.0,121797.0,201118.0,322915.0,12.0,2.0,180000.0,199719.0,379719.0,10.0,2.0,80000.0,197971.0,277971.0,7.0,1.0,40000.0,218276.0,258276.0,7.0,1.0,40000.0,241549.0,281549.0,8.0,1.0,40000.0,830093.0,870093.0,9.0,1.0,70000.0,794768.0,864768.0,9.0,1.0,55000.0,804564.0,859564.0,9.0,1.0,55000.0,548234.0,603234.0,8.0,1.0,55000.0,141446.0,196446.0,8.0,1.0,55000.0,164945.0,219945.0,11.0,1.0,60000.0,1009400.0,1069400.0,11.0,1.0,60000.0,869277.0,929277.0,10.0,1.0,50000.0,769442.0,819442.0,11.0,1.0,60000.0,792552.0,852552.0,35.0,2.0,517500.0,21624628.0,22142128.0,55.0,3.0,751500.0,18101403.0,18852903.0,65.0,10.0,717500.0,39022938.0,39740438.0,59.0,11.0,672500.0,30849583.0,31522083.0,56.0,8.0,572500.0,14267549.83,14840049.83,54.0,5.0,602500.0,16426314.0,17028814.0,53.0,6.0,522000.0,23060918.13,23582918.13,45.0,4.0,465000.0,17859672.0,18324672.0,37.0,4.0,425000.0,15553073.0,15978073.0,34.0,4.0,350000.0,17625587.0,17975587.0,31.0,4.0,285000.0,31627681.0,31912681.0,31.0,4.0,224000.0,28225681.0,28449681.0,26.0,3.0,195000.0,3372897.0,3567897.0,26.0,1.0,225000.0,3481054.0,3706054.0,23.0,2.0,220000.0,1166996.0,1386996.0,24.0,1.0,225000.0,1789277.0,2014277.0
i_ANI,92.0,9.0,1028000.0,18566481.75,19594481.75,90.0,10.0,1070000.0,10536254.77,11606254.77,100.0,11.0,1233000.0,14159199.98,15392199.98,103.0,10.0,1243475.0,9792330.64,11035805.64,113.0,16.0,1307395.48,14360057.6,15667453.08,118.0,16.0,1453750.0,34559371.56,36013121.56,115.0,12.0,1396000.0,12812775.7,14208775.7,103.0,9.0,1740252.0,10570118.3,12310370.3,106.0,11.0,1274000.0,17813878.62,19087878.62,112.0,13.0,1567500.0,12223165.14,13790665.14,112.0,12.0,1540500.0,15701340.83,17241840.83,103.0,12.0,1349000.0,15220405.96,16569405.96,107.0,12.0,1586749.0,18172498.84,19759247.84,104.0,11.0,1786239.0,13130183.71,14916422.71,104.0,10.0,1704200.0,11823685.88,13527885.88,100.0,12.0,1352500.0,10907759.31,12260259.31,104.0,15.0,1522500.0,13279554.1,14802054.1,107.0,11.0,1654500.0,11376036.69,13030536.69,116.0,12.0,1721705.0,10444849.03,12166554.03,112.0,12.0,1570500.0,31004458.06,32574958.06,115.0,14.0,1690500.0,17170320.76,18860820.76,129.0,13.0,1946725.0,14680153.0,16626878.0,132.0,18.0,1835749.0,16805709.13,18641458.13,128.0,15.0,1905749.0,14130076.24,16035825.24,122.0,19.0,1635749.0,17781499.0,19417248.0,124.0,12.0,1821249.0,15802815.6,17624064.6,132.0,13.0,2188852.0,14350556.75,16539408.75,134.0,11.0,2261250.0,21341778.64,23603028.64,129.0,10.0,2221500.0,19010262.0,21231762.0,124.0,11.0,2117000.0,15082932.92,17199932.92,126.0,12.0,2241000.0,10815614.0,13056614.0,124.0,11.0,2231000.0,11397467.0,13628467.0,118.0,8.0,2070000.0,13299904.97,15369904.97,141.0,15.0,2215000.0,18748243.07,20963243.07,139.0,16.0,2665000.0,14634724.0,17299724.0,138.0,17.0,3092500.0,10458180.18,13550680.18,140.0,16.0,2643500.0,9602827.91,12246327.91,146.0,18.0,2825000.0,11448647.0,14273647.0,151.0,18.0,2915750.0,10756739.0,13672489.0,148.0,16.0,2485645.0,11007376.0,13493021.0,139.0,12.0,2418282.0,10371850.0,12790132.0,150.0,12.0,2578855.0,12148264.0,14727119.0,154.0,15.0,2722750.0,11438257.0,14161007.0,157.0,15.0,2748750.0,10689353.0,13438103.0
i_TRA,1274.0,141.0,24023879.93,132140839.41,156164719.34,1292.0,142.0,25349880.41,121273718.82,146623599.23,1280.0,142.0,24111052.03,123290247.81,147401299.84,1244.0,135.0,24598952.25,139979432.89,164578385.14,1319.0,151.0,25589563.8,155943006.62,181532570.42000002,1418.0,146.0,28975772.08,160577332.05,189553104.13,1362.0,151.0,28089054.0,167759079.07,195848133.07,1267.0,147.0,28347062.0,147230288.77,175577350.77,1370.0,132.0,31059863.0,153188387.47,184248250.47,1440.0,128.0,30871898.0,169582295.51,200454193.51,1538.0,129.0,33209374.0,151659000.85,184868374.85,1573.0,130.0,32541053.0,177646999.57,210188052.57,1417.0,123.0,29224705.0,161572780.06,190797485.06,1423.0,128.0,29100238.0,156446061.89,185546299.89,1361.0,122.0,27716508.0,169035282.02,196751790.02,1331.0,117.0,26934265.13,156019990.87,182954256.0,1372.0,126.0,29997333.0,159205219.54,189202552.54,1438.0,116.0,30634215.09,1157379854.31,1188014069.3999999,1474.0,126.0,32457598.84,150778489.03,183236087.87,1451.0,118.0,31569686.41,181141234.73,212710921.14,1528.0,131.0,32360621.48,192226901.72,224587523.2,1554.0,124.0,33361654.0,176418882.49,209780536.49,1566.0,127.0,31841151.0,185391970.1,217233121.1,1543.0,140.0,31495171.0,173632705.47,205127876.47,1530.0,154.0,30886122.0,186121433.33,217007555.33,1586.0,146.0,32970177.0,165788531.85,198758708.85,1592.0,137.0,34367097.0,165236285.1,199603382.1,1594.0,136.0,34924535.0,184213245.1,219137780.1,1594.0,120.0,35459197.0,194926368.47,230385565.47,1685.0,127.0,36246799.97,168723269.6,204970069.57,1635.0,128.0,34885740.0,190553201.4,225438941.4,1551.0,121.0,35161085.0,173536881.0,208697966.0,1685.0,128.0,36879304.0,187330067.41,224209371.41,1905.0,130.0,42608444.0,181748488.34,224356932.34,1942.0,134.0,43610027.0,194068281.66,237678308.66,1891.0,133.0,42765630.0,206299002.18,249064632.18,1861.0,131.0,40515252.0,201788101.05,242303353.05,1877.0,126.0,42171114.0,193854434.14,236025548.14,1866.0,110.0,41756452.0,219630000.93,261386452.93,1824.0,105.0,40768952.7,216015563.51,256784516.20999998,1770.0,101.0,40127842.1,201426819.4,241554661.5,1798.0,103.0,40942240.0,187662811.0,228605051.0,1759.0,108.0,39994957.0,169287590.86,209282547.86,1733.0,110.0,39440396.0,202097869.47,241538265.47
i_TAX,2624.0,196.0,71849897.13,429438070.9,501287968.03,2738.0,166.0,79071191.02,385778162.02,464849353.03999996,2749.0,187.0,79134573.6,392719961.07,471854534.66999996,2671.0,155.0,78375990.02,428852022.95,507228012.96999997,2781.0,160.0,79671072.2,453804066.28,533475138.47999996,2810.0,156.0,82473871.59,421999248.8,504473120.39,2768.0,153.0,85044458.75,410378487.16,495422945.91,2655.0,161.0,81561253.7,408474055.2,490035308.9,2693.0,146.0,80575068.47,423457649.65,504032718.12,2737.0,143.0,80602923.71,414088594.61,494691518.32,2726.0,153.0,81790826.17,368421599.12,450212425.29,2771.0,164.0,81734763.71,403003508.97,484738272.68,2655.0,156.0,75966046.82,421687307.75,497653354.57,2664.0,147.0,76707856.69,389977926.46,466685783.15,2649.0,163.0,73843528.0,387097500.91,460941028.91,2650.0,154.0,73962206.0,394003595.02,467965801.02,2993.0,158.0,85192170.67,467262276.19,552454446.86,3196.0,154.0,93915691.71,1424359860.88,1518275552.5900002,3338.0,183.0,98477314.0,406694288.22,505171602.22,4054.0,208.0,123624544.25,501959121.77,625583666.02,3153.0,162.0,96201505.48,458494042.27,554695547.75,2857.0,144.0,85714489.0,390028524.22,475743013.22,2767.0,162.0,79794546.0,389541059.44,469335605.44,2667.0,149.0,75798301.0,392549988.87,468348289.87,2590.0,161.0,72990723.0,412896680.64,485887403.64,2601.0,137.0,72165078.0,383035257.29,455200335.29,2568.0,164.0,69811868.0,362918859.22,432730727.22,2564.0,147.0,71931339.0,395019399.34,466950738.34,2513.0,158.0,70001516.0,424821644.57,494823160.57,2569.0,159.0,71563275.97,353282585.83,424845861.79999995,2560.0,164.0,69432998.0,375903654.98,445336652.98,2514.0,175.0,70120015.0,374181542.5,444301557.5,2496.0,155.0,70788637.0,391171154.24,461959791.24,2741.0,162.0,78269448.0,380436010.41,458705458.41,3031.0,168.0,89436127.0,418879435.8,508315562.8,3102.0,154.0,96563845.0,447037178.87,543601023.87,2989.0,155.0,89150539.0,470395366.56,559545905.56,2969.0,141.0,88449127.0,578131193.0,666580320.0,2985.0,146.0,90234353.0,454437990.58,544672343.5799999,2870.0,140.0,85902610.5,459361682.63,545264293.13,2656.0,118.0,80756196.0,465284651.76,546040847.76,2725.0,122.0,81955751.0,417684395.1,499640146.1,2711.0,128.0,81719478.0,398116322.0,479835800.0,2669.0,133.0,79381578.0,462928774.01,542310352.01
